p,c,bc,keo,norm_entropy,energy
0,2,1,0.25,0.5562892122431243,-0.05166061266989116
0,2,1,0.26,0.5547710754482386,-0.053359358413647445
0,2,1,0.27,0.5532184492080185,-0.05610684718346321
0,2,1,0.28,0.551596146761163,-0.058306984524692546
0,2,1,0.29,0.5499542610749487,-0.060984014805208195
0,2,1,0.3,0.5482127476804262,-0.06294911095326963
0,2,1,0.31,0.5464504917681747,-0.06512605422479657
0,2,1,0.32,0.5446062703582226,-0.06790984032739172
0,2,1,0.33,0.5427205422217278,-0.06981904868247141
0,2,1,0.34,0.5407709839213064,-0.07229601648917011
0,2,1,0.35,0.5387861041544104,-0.0745848272097831
0,2,1,0.36,0.5367214124273225,-0.07692477486170152
0,2,1,0.37,0.5346042596388947,-0.07948758507917475
0,2,1,0.38,0.532500602795164,-0.08237527669729786
0,2,1,0.39,0.5302909554179154,-0.08561590730897634
0,2,1,0.4,0.5280180253576866,-0.08825585975426882
0,2,1,0.41,0.5257173548753866,-0.0914106225460865
0,2,1,0.42,0.5233141231739747,-0.09381239279654195
0,2,1,0.43,0.5209556121740576,-0.09649560906375979
0,2,1,0.44,0.5184712842839223,-0.09924472696083203
0,2,1,0.45,0.5160378824026187,-0.10212459919443671
1,1,1,-1.0,-0.7324000141088377,-0.9769142937811925
1,1,-1,-1.0,0.9616839637790109,0.36625604907568765
1,1,1,-0.99,-0.7169005138959543,-0.9752285231534956
1,1,-1,-0.99,0.9607294247787617,0.36823293102876653
1,1,1,-0.98,-0.7013510506805696,-0.9733264627284627
1,1,-1,-0.98,0.9597481670717776,0.37021490474902885
1,1,1,-0.97,-0.6857462971143579,-0.9710486794914278
1,1,-1,-0.97,0.9587291005614278,0.37219676004461194
1,1,1,-0.96,-0.6701033361874302,-0.9686078937559623
1,1,-1,-0.96,0.9576555216955076,0.3741791517097133
1,1,1,-0.95,-0.654454021139395,-0.9660499080326507
1,1,-1,-0.95,0.95654235418462,0.3761642991891222
1,1,1,-0.94,-0.638772800292693,-0.9632310127969509
1,1,-1,-0.94,0.9554053204707993,0.37828355014016735
1,1,1,-0.93,-0.6230766314713854,-0.9603078297101635
1,1,-1,-0.93,0.9542026589360239,0.38028916878845986
1,1,1,-0.92,-0.607407798711726,-0.9573024320225261
1,1,-1,-0.92,0.9529329674030785,0.3822972836602925
1,1,1,-0.91,-0.5917209281075082,-0.9542020464753449
1,1,-1,-0.91,0.9516507994076335,0.38431874202377286
1,1,1,-0.9,-0.5760632030093323,-0.9510945448706973
1,1,-1,-0.9,0.9502845688073657,0.38634276577022686
1,1,1,-0.89,-0.560412476383221,-0.9476528813807594
1,1,-1,-0.89,0.9488976467539662,0.3883677213777769
1,1,1,-0.88,-0.5447889754835347,-0.9440676457068959
1,1,-1,-0.88,0.9474498131325221,0.3904186284320056
1,1,1,-0.87,-0.5292035724867263,-0.9407316495748244
1,1,-1,-0.87,0.945942481709075,0.39248430176022786
1,1,1,-0.86,-0.5136326929103177,-0.9369977644660997
1,1,-1,-0.86,0.9443803258222795,0.3945428130731539
1,1,1,-0.85,-0.4981327086924125,-0.9335034774331257
1,1,-1,-0.85,0.9427646987132976,0.39662100613286805
1,1,1,-0.84,-0.4826471338000551,-0.9299003657653326
1,1,-1,-0.84,0.9411059036806184,0.39871302113291684
1,1,1,-0.83,-0.46722542109426396,-0.9264753667798094
1,1,-1,-0.83,0.9393739755641858,0.4008085311662459
1,1,1,-0.82,-0.4518416912918328,-0.9229830051241478
1,1,-1,-0.82,0.9375892713550495,0.4029273323076226
1,1,1,-0.81,-0.4365064874126974,-0.9193052919310755
1,1,-1,-0.81,0.9357479607145968,0.40506604204636926
1,1,1,-0.8,-0.421247325505041,-0.9156208714749454
1,1,-1,-0.8,0.93385347388476,0.4072111792135967
1,1,1,-0.79,-0.40602968565251013,-0.9116890284779101
1,1,-1,-0.79,0.9318746920700087,0.4093764716459289
1,1,1,-0.78,-0.3908857901788982,-0.9079979240243763
1,1,-1,-0.78,0.9298481243061795,0.411547183410123
1,1,1,-0.77,-0.3757778840326839,-0.9042908774584768
1,1,-1,-0.77,0.9277709214244413,0.41373639086439795
1,1,1,-0.76,-0.36074628728726965,-0.9005699975131256
1,1,-1,-0.76,0.9256099806992572,0.41595064284312644
1,1,1,-0.75,-0.3457637760592586,-0.8968576548412768
1,1,-1,-0.75,0.9234173732714626,0.41817709638583267
1,1,1,-0.74,-0.3308838918169908,-0.8933414758278145
1,1,-1,-0.74,0.9211274233820833,0.4204141831058359
1,1,1,-0.73,-0.31603852977783553,-0.8893893912324176
1,1,-1,-0.73,0.9187698780229978,0.422668930845317
1,1,1,-0.72,-0.30128283349741186,-0.8855188496099726
1,1,-1,-0.72,0.9163708410535536,0.42494852601544714
1,1,1,-0.71,-0.2866087535476052,-0.8817466417683857
1,1,-1,-0.71,0.9138885168346734,0.42723451646883837
1,1,1,-0.7,-0.2719788515680857,-0.8779784487108138
1,1,-1,-0.7,0.9113408433668935,0.42953935110237945
1,1,1,-0.69,-0.25744278186543446,-0.8742159121615077
1,1,-1,-0.69,0.9087253455218004,0.43185733156663686
1,1,1,-0.68,-0.2429653196486571,-0.8704263954494182
1,1,-1,-0.68,0.9060419831651588,0.4341924170356947
1,1,1,-0.67,-0.22858017833897387,-0.8666489131787825
1,1,-1,-0.67,0.9032932055511735,0.4365491299599604
1,1,1,-0.66,-0.21426207747332143,-0.862868578537773
1,1,-1,-0.66,0.9004808280029047,0.4389082697090009
1,1,1,-0.65,-0.2000315096461691,-0.8590888244760825
1,1,-1,-0.65,0.8975754651857732,0.44129574276892813
1,1,1,-0.64,-0.18588018636801543,-0.855312607364298
1,1,-1,-0.64,0.8946033076094579,0.44368786410503264
1,1,1,-0.63,-0.17179689005780832,-0.8515288191263575
1,1,-1,-0.63,0.8915781428452376,0.4456868678399184
1,1,1,-0.62,-0.15780698855303016,-0.8478798979603186
1,1,-1,-0.62,0.8884758525481169,0.44810065469885324
1,1,1,-0.61,-0.14388767967624408,-0.8440099678524586
1,1,-1,-0.61,0.8852881167918126,0.4505353799529198
1,1,1,-0.6,-0.13005417048311135,-0.8401462925796574
1,1,-1,-0.6,0.8820430448563689,0.45297712053384015
1,1,1,-0.59,-0.11630381761664774,-0.8362971254175076
1,1,-1,-0.59,0.8787194019160721,0.45543788563425225
1,1,1,-0.58,-0.10262795907530155,-0.8324714605961827
1,1,-1,-0.58,0.8752953158663292,0.4579147838744395
1,1,1,-0.57,-0.08905213614893318,-0.8286207071962544
1,1,-1,-0.57,0.8718246159298714,0.46041088754925397
1,1,1,-0.56,-0.07554089486710246,-0.8248503997596621
1,1,-1,-0.56,0.8682731921838474,0.46291799511068066
1,1,1,-0.55,-0.062148956264925316,-0.821103379395121
1,1,-1,-0.55,0.8646372428008274,0.4654412676363917
1,1,1,-0.54,-0.048821033737361734,-0.8174238090535911
1,1,-1,-0.54,0.8609441877851707,0.4679848876112882
1,1,1,-0.53,-0.03557019355256864,-0.813726283109757
1,1,-1,-0.53,0.8571464150040278,0.4705420364146158
1,1,1,-0.52,-0.02240470416662391,-0.8100292678820253
1,1,-1,-0.52,0.8532817097362505,0.47311761505334904
1,1,1,-0.51,-0.009351101889343497,-0.80634131068203
1,1,-1,-0.51,0.849346403896376,0.4756997761417617
1,1,1,-0.5,0.0036348503392804503,-0.8026316010019259
1,1,-1,-0.5,0.8453355854761153,0.47830729972656594
1,1,1,-0.49,0.01653455012077242,-0.7989407478841436
1,1,-1,-0.49,0.8412290785599246,0.4809311362237444
1,1,1,-0.48,0.029332634065830483,-0.7952399069498213
1,1,-1,-0.48,0.837061243208563,0.48356134928422106
1,1,1,-0.47,0.04206921214834438,-0.7915242547968966
1,1,-1,-0.47,0.832795461430533,0.4866544066077566
1,1,1,-0.46,0.05469582151771045,-0.787813485156004
1,1,-1,-0.46,0.828458006563379,0.4893206722090677
1,1,1,-0.45,0.06722402656863907,-0.7841085249950981
1,1,-1,-0.45,0.8240451582031745,0.4915531035288407
1,1,1,-0.44,0.07967790645073664,-0.7805111945150949
1,1,-1,-0.44,0.8195561207167318,0.49469817372469216
1,1,1,-0.43,0.09205609596095955,-0.7767968417395548
1,1,-1,-0.43,0.8149700030327248,0.4974034816069517
1,1,1,-0.42,0.10432200252164832,-0.7730848376530883
1,1,-1,-0.42,0.8103189893460493,0.5001246426773805
1,1,1,-0.41,0.11649768688491605,-0.7693925455949908
1,1,-1,-0.41,0.8055762918501489,0.5028563694704854
1,1,1,-0.4,0.12859508367457806,-0.7657124087947216
1,1,-1,-0.4,0.8007575728508444,0.5051638961176593
1,1,1,-0.39,0.14059393633294623,-0.7620399700603557
1,1,-1,-0.39,0.7958333935253837,0.5079298540221422
1,1,1,-0.38,0.1525130891106618,-0.7583865303804842
1,1,-1,-0.38,0.790862257954158,0.5107082786258255
1,1,1,-0.37,0.16432750573863242,-0.754740251229111
1,1,-1,-0.37,0.7857756192259772,0.5134971863768186
1,1,1,-0.36,0.17605547869171997,-0.7511056854926614
1,1,-1,-0.36,0.7806402648460655,0.5163106712353109
1,1,1,-0.35,0.18770243841361303,-0.7474763975440641
1,1,-1,-0.35,0.7753899300877077,0.5191306493347834
1,1,1,-0.34,0.19924862136694932,-0.743861486888187
1,1,-1,-0.34,0.7700648461880912,0.5219685684517558
1,1,1,-0.33,0.21069828973325652,-0.7402494055602964
1,1,-1,-0.33,0.7646501112409585,0.5248182791067304
1,1,1,-0.32,0.22206203919372716,-0.7366564618105393
1,1,-1,-0.32,0.7591626708372045,0.5276865769563074
1,1,1,-0.31,0.23334008868430123,-0.7330697853056168
1,1,-1,-0.31,0.7535880548849316,0.5305648285780183
1,1,1,-0.3,0.24451854928720784,-0.7294857133498998
1,1,-1,-0.3,0.7479243696900573,0.5334624479950383
1,1,1,-0.29,0.25560976578161815,-0.7259090122204352
1,1,-1,-0.29,0.7421644774206018,0.5363679452515087
1,1,1,-0.28,0.266619253754814,-0.7223501981102526
1,1,-1,-0.28,0.7363329522634531,0.5392841603631678
1,1,1,-0.27,0.27751679596074974,-0.7187882422229306
1,1,-1,-0.27,0.7304149953014111,0.542226611947515
1,1,1,-0.26,0.2883363069892808,-0.715243539824341
1,1,-1,-0.26,0.7243932238714981,0.5451866727581813
1,1,1,-0.25,0.29905756680891105,-0.711700414562061
1,1,-1,-0.25,0.7182964366324313,0.5481471019625138
1,1,1,-0.24,0.3096748632760473,-0.7081781704396337
1,1,-1,-0.24,0.7121191431501964,0.5511191882700928
1,1,1,-0.23,0.3202186019062543,-0.7046627994422525
1,1,-1,-0.23,0.7058570365737407,0.5541154246486724
1,1,1,-0.22,0.3306693957894946,-0.7011461459050351
1,1,-1,-0.22,0.6994888251668249,0.5571282841704533
1,1,1,-0.21,0.34101314869543214,-0.6976350549793332
1,1,-1,-0.21,0.6930579437154853,0.5601441026782026
1,1,1,-0.2,0.3512785307529618,-0.6941418184090844
1,1,-1,-0.2,0.6865222780434183,0.563189241736979
1,1,1,-0.19,0.3614484485139244,-0.6906574966612207
1,1,-1,-0.19,0.6798957799002239,0.566231265689424
1,1,1,-0.18,0.3715345229866323,-0.6871794677632874
1,1,-1,-0.18,0.6731915653600036,0.5692850773830235
1,1,1,-0.17,0.3815205530094577,-0.6837203168502547
1,1,-1,-0.17,0.6663955582722297,0.5723621577136643
1,1,1,-0.16,0.39140202482489606,-0.6802594794956303
1,1,-1,-0.16,0.6595107845231134,0.5754236887321245
1,1,1,-0.15,0.4012007070362032,-0.6768038356246588
1,1,-1,-0.15,0.6525379525847242,0.5785209038786544
1,1,1,-0.14,0.4109199596314346,-0.6733716839781995
1,1,-1,-0.14,0.6454736684620188,0.5816170652680814
1,1,1,-0.13,0.4205216221040512,-0.6699443271724395
1,1,-1,-0.13,0.6383182364168036,0.5847344030602386
1,1,1,-0.12,0.4300476513208587,-0.6665264145860292
1,1,-1,-0.12,0.6310691586689473,0.5878651405112236
1,1,1,-0.11,0.4394681028872544,-0.6631264787476574
1,1,-1,-0.11,0.6237442701394559,0.5910124193347863
1,1,1,-0.1,0.44880979401151366,-0.659718033612031
1,1,-1,-0.1,0.6163140929767551,0.5941617231631007
1,1,1,-0.09,0.4580644523940616,-0.6563381402451248
1,1,-1,-0.09,0.60880084716345,0.5973266366238735
1,1,1,-0.08,0.467206844796777,-0.6529630116720426
1,1,-1,-0.08,0.6012096340669353,0.6005094826144978
1,1,1,-0.07,0.476273752340992,-0.6496009240206537
1,1,-1,-0.07,0.5935384532569606,0.6036874860329331
1,1,1,-0.06,0.4852374961992855,-0.6462410033297517
1,1,-1,-0.06,0.5857399389655874,0.606893804407391
1,1,1,-0.05,0.4941160444454318,-0.6429030244276068
1,1,-1,-0.05,0.5778575717932716,0.6101166211926232
1,1,1,-0.04,0.5028968919450532,-0.6395688615686496
1,1,-1,-0.04,0.5699010266107004,0.6133412159586396
1,1,1,-0.03,0.5116035285391447,-0.6362541995795918
1,1,-1,-0.03,0.5618330916111317,0.616572709558778
1,1,1,-0.02,0.5202072167243948,-0.6329379186237636
1,1,-1,-0.02,0.5536937201564157,0.6198310309277058
1,1,1,-0.01,0.5287152757167967,-0.6296497140741915
1,1,-1,-0.01,0.5454391995578074,0.6230912599813191
1,1,1,0.0,0.5371395182020421,-0.6263638155026323
1,1,-1,-0.0,0.5371395182020421,0.6263638155026323
1,1,1,0.01,0.5454391995578074,-0.6230912599813191
1,1,-1,0.01,0.5287152757167967,0.6296497140741915
1,1,1,0.02,0.5536937201564157,-0.6198310309277058
1,1,-1,0.02,0.5202072167243948,0.6329379186237636
1,1,1,0.03,0.5618330916111317,-0.616572709558778
1,1,-1,0.03,0.5116035285391447,0.6362541995795918
1,1,1,0.04,0.5699010266107004,-0.6133412159586396
1,1,-1,0.04,0.5028968919450532,0.6395688615686496
1,1,1,0.05,0.5778575717932716,-0.6101166211926232
1,1,-1,0.05,0.4941160444454318,0.6429030244276068
1,1,1,0.06,0.5857399389655874,-0.606893804407391
1,1,-1,0.06,0.4852374961992855,0.6462410033297517
1,1,1,0.07,0.5935384532569606,-0.6036874860329331
1,1,-1,0.07,0.476273752340992,0.6496009240206537
1,1,1,0.08,0.6012096340669353,-0.6005094826144978
1,1,-1,0.08,0.467206844796777,0.6529630116720426
1,1,1,0.09,0.60880084716345,-0.5973266366238735
1,1,-1,0.09,0.4580644523940616,0.6563381402451248
1,1,1,0.1,0.6163140929767551,-0.5941617231631007
1,1,-1,0.1,0.44880979401151366,0.659718033612031
1,1,1,0.11,0.6237442701394559,-0.5910124193347863
1,1,-1,0.11,0.4394681028872544,0.6631264787476574
1,1,1,0.12,0.6310691586689473,-0.5878651405112236
1,1,-1,0.12,0.4300476513208587,0.6665264145860292
1,1,1,0.13,0.6383182364168036,-0.5847344030602386
1,1,-1,0.13,0.4205216221040512,0.6699443271724395
1,1,1,0.14,0.6454736684620188,-0.5816170652680814
1,1,-1,0.14,0.4109199596314346,0.6733716839781995
1,1,1,0.15,0.6525379525847242,-0.5785209038786544
1,1,-1,0.15,0.4012007070362032,0.6768038356246588
1,1,1,0.16,0.6595107845231134,-0.5754236887321245
1,1,-1,0.16,0.39140202482489606,0.6802594794956303
1,1,1,0.17,0.6663955582722297,-0.5723621577136643
1,1,-1,0.17,0.3815205530094577,0.6837203168502547
1,1,1,0.18,0.6731915653600036,-0.5692850773830235
1,1,-1,0.18,0.3715345229866323,0.6871794677632874
1,1,1,0.19,0.6798957799002239,-0.566231265689424
1,1,-1,0.19,0.3614484485139244,0.6906574966612207
1,1,1,0.2,0.6865222780434183,-0.563189241736979
1,1,-1,0.2,0.3512785307529618,0.6941418184090844
1,1,1,0.21,0.6930579437154853,-0.5601441026782026
1,1,-1,0.21,0.34101314869543214,0.6976350549793332
1,1,1,0.22,0.6994888251668249,-0.5571282841704533
1,1,-1,0.22,0.3306693957894946,0.7011461459050351
1,1,1,0.23,0.7058570365737407,-0.5541154246486724
1,1,-1,0.23,0.3202186019062543,0.7046627994422525
1,1,1,0.24,0.7121191431501964,-0.5511191882700928
1,1,-1,0.24,0.3096748632760473,0.7081781704396337
1,1,1,0.25,0.7182964366324313,-0.5481471019625138
1,1,-1,0.25,0.29905756680891105,0.711700414562061
1,1,1,0.26,0.7243932238714981,-0.5451866727581813
1,1,-1,0.26,0.2883363069892808,0.715243539824341
1,1,1,0.27,0.7304149953014111,-0.542226611947515
1,1,-1,0.27,0.27751679596074974,0.7187882422229306
1,1,1,0.28,0.7363329522634531,-0.5392841603631678
1,1,-1,0.28,0.266619253754814,0.7223501981102526
1,1,1,0.29,0.7421644774206018,-0.5363679452515087
1,1,-1,0.29,0.25560976578161815,0.7259090122204352
1,1,1,0.3,0.7479243696900573,-0.5334624479950383
1,1,-1,0.3,0.24451854928720784,0.7294857133498998
1,1,1,0.31,0.7535880548849316,-0.5305648285780183
1,1,-1,0.31,0.23334008868430123,0.7330697853056168
1,1,1,0.32,0.7591626708372045,-0.5276865769563074
1,1,-1,0.32,0.22206203919372716,0.7366564618105393
1,1,1,0.33,0.7646501112409585,-0.5248182791067304
1,1,-1,0.33,0.21069828973325652,0.7402494055602964
1,1,1,0.34,0.7700648461880912,-0.5219685684517558
1,1,-1,0.34,0.19924862136694932,0.743861486888187
1,1,1,0.35,0.7753899300877077,-0.5191306493347834
1,1,-1,0.35,0.18770243841361303,0.7474763975440641
1,1,1,0.36,0.7806402648460655,-0.5163106712353109
1,1,-1,0.36,0.17605547869171997,0.7511056854926614
1,1,1,0.37,0.7857756192259772,-0.5134971863768186
1,1,-1,0.37,0.16432750573863242,0.754740251229111
1,1,1,0.38,0.790862257954158,-0.5107082786258255
1,1,-1,0.38,0.1525130891106618,0.7583865303804842
1,1,1,0.39,0.7958333935253837,-0.5079298540221422
1,1,-1,0.39,0.14059393633294623,0.7620399700603557
1,1,1,0.4,0.8007575728508444,-0.5051638961176593
1,1,-1,0.4,0.12859508367457806,0.7657124087947216
1,1,1,0.41,0.8055762918501489,-0.5028563694704854
1,1,-1,0.41,0.11649768688491605,0.7693925455949908
1,1,1,0.42,0.8103189893460493,-0.5001246426773805
1,1,-1,0.42,0.10432200252164832,0.7730848376530883
1,1,1,0.43,0.8149700030327248,-0.4974034816069517
1,1,-1,0.43,0.09205609596095955,0.7767968417395548
1,1,1,0.44,0.8195561207167318,-0.49469817372469216
1,1,-1,0.44,0.07967790645073664,0.7805111945150949
1,1,1,0.45,0.8240451582031745,-0.4915531035288407
1,1,-1,0.45,0.06722402656863907,0.7841085249950981
1,1,1,0.46,0.828458006563379,-0.4893206722090677
1,1,-1,0.46,0.05469582151771045,0.787813485156004
1,1,1,0.47,0.832795461430533,-0.4866544066077566
1,1,-1,0.47,0.04206921214834438,0.7915242547968966
1,1,1,0.48,0.837061243208563,-0.48356134928422106
1,1,-1,0.48,0.029332634065830483,0.7952399069498213
1,1,1,0.49,0.8412290785599246,-0.4809311362237444
1,1,-1,0.49,0.01653455012077242,0.7989407478841436
1,1,1,0.5,0.8453355854761153,-0.47830729972656594
1,1,-1,0.5,0.0036348503392804503,0.8026316010019259
1,1,1,0.51,0.849346403896376,-0.4756997761417617
1,1,-1,0.51,-0.009351101889343497,0.80634131068203
1,1,1,0.52,0.8532817097362505,-0.47311761505334904
1,1,-1,0.52,-0.02240470416662391,0.8100292678820253
1,1,1,0.53,0.8571464150040278,-0.4705420364146158
1,1,-1,0.53,-0.03557019355256864,0.813726283109757
1,1,1,0.54,0.8609441877851707,-0.4679848876112882
1,1,-1,0.54,-0.048821033737361734,0.8174238090535911
1,1,1,0.55,0.8646372428008274,-0.4654412676363917
1,1,-1,0.55,-0.062148956264925316,0.821103379395121
1,1,1,0.56,0.8682731921838474,-0.46291799511068066
1,1,-1,0.56,-0.07554089486710246,0.8248503997596621
1,1,1,0.57,0.8718246159298714,-0.46041088754925397
1,1,-1,0.57,-0.08905213614893318,0.8286207071962544
1,1,1,0.58,0.8752953158663292,-0.4579147838744395
1,1,-1,0.58,-0.10262795907530155,0.8324714605961827
1,1,1,0.59,0.8787194019160721,-0.45543788563425225
1,1,-1,0.59,-0.11630381761664774,0.8362971254175076
1,1,1,0.6,0.8820430448563689,-0.45297712053384015
1,1,-1,0.6,-0.13005417048311135,0.8401462925796574
1,1,1,0.61,0.8852881167918126,-0.4505353799529198
1,1,-1,0.61,-0.14388767967624408,0.8440099678524586
1,1,1,0.62,0.8884758525481169,-0.44810065469885324
1,1,-1,0.62,-0.15780698855303016,0.8478798979603186
1,1,1,0.63,0.8915781428452376,-0.4456868678399184
1,1,-1,0.63,-0.17179689005780832,0.8515288191263575
1,1,1,0.64,0.8946033076094579,-0.44368786410503264
1,1,-1,0.64,-0.18588018636801543,0.855312607364298
1,1,1,0.65,0.8975754651857732,-0.44129574276892813
1,1,-1,0.65,-0.2000315096461691,0.8590888244760825
1,1,1,0.66,0.9004808280029047,-0.4389082697090009
1,1,-1,0.66,-0.21426207747332143,0.862868578537773
1,1,1,0.67,0.9032932055511735,-0.4365491299599604
1,1,-1,0.67,-0.22858017833897387,0.8666489131787825
1,1,1,0.68,0.9060419831651588,-0.4341924170356947
1,1,-1,0.68,-0.2429653196486571,0.8704263954494182
1,1,1,0.69,0.9087253455218004,-0.43185733156663686
1,1,-1,0.69,-0.25744278186543446,0.8742159121615077
1,1,1,0.7,0.9113408433668935,-0.42953935110237945
1,1,-1,0.7,-0.2719788515680857,0.8779784487108138
1,1,1,0.71,0.9138885168346734,-0.42723451646883837
1,1,-1,0.71,-0.2866087535476052,0.8817466417683857
1,1,1,0.72,0.9163708410535536,-0.42494852601544714
1,1,-1,0.72,-0.30128283349741186,0.8855188496099726
1,1,1,0.73,0.9187698780229978,-0.422668930845317
1,1,-1,0.73,-0.31603852977783553,0.8893893912324176
1,1,1,0.74,0.9211274233820833,-0.4204141831058359
1,1,-1,0.74,-0.3308838918169908,0.8933414758278145
1,1,1,0.75,0.9234173732714626,-0.41817709638583267
1,1,-1,0.75,-0.3457637760592586,0.8968576548412768
1,1,1,0.76,0.9256099806992572,-0.41595064284312644
1,1,-1,0.76,-0.36074628728726965,0.9005699975131256
1,1,1,0.77,0.9277709214244413,-0.41373639086439795
1,1,-1,0.77,-0.3757778840326839,0.9042908774584768
1,1,1,0.78,0.9298481243061795,-0.411547183410123
1,1,-1,0.78,-0.3908857901788982,0.9079979240243763
1,1,1,0.79,0.9318746920700087,-0.4093764716459289
1,1,-1,0.79,-0.40602968565251013,0.9116890284779101
1,1,1,0.8,0.93385347388476,-0.4072111792135967
1,1,-1,0.8,-0.421247325505041,0.9156208714749454
1,1,1,0.81,0.9357479607145968,-0.40506604204636926
1,1,-1,0.81,-0.4365064874126974,0.9193052919310755
1,1,1,0.82,0.9375892713550495,-0.4029273323076226
1,1,-1,0.82,-0.4518416912918328,0.9229830051241478
1,1,1,0.83,0.9393739755641858,-0.4008085311662459
1,1,-1,0.83,-0.46722542109426396,0.9264753667798094
1,1,1,0.84,0.9411059036806184,-0.39871302113291684
1,1,-1,0.84,-0.4826471338000551,0.9299003657653326
1,1,1,0.85,0.9427646987132976,-0.39662100613286805
1,1,-1,0.85,-0.4981327086924125,0.9335034774331257
1,1,1,0.86,0.9443803258222795,-0.3945428130731539
1,1,-1,0.86,-0.5136326929103177,0.9369977644660997
1,1,1,0.87,0.945942481709075,-0.39248430176022786
1,1,-1,0.87,-0.5292035724867263,0.9407316495748244
1,1,1,0.88,0.9474498131325221,-0.3904186284320056
1,1,-1,0.88,-0.5447889754835347,0.9440676457068959
1,1,1,0.89,0.9488976467539662,-0.3883677213777769
1,1,-1,0.89,-0.560412476383221,0.9476528813807594
1,1,1,0.9,0.9502845688073657,-0.38634276577022686
1,1,-1,0.9,-0.5760632030093323,0.9510945448706973
1,1,1,0.91,0.9516507994076335,-0.38431874202377286
1,1,-1,0.91,-0.5917209281075082,0.9542020464753449
1,1,1,0.92,0.9529329674030785,-0.3822972836602925
1,1,-1,0.92,-0.607407798711726,0.9573024320225261
1,1,1,0.93,0.9542026589360239,-0.38028916878845986
1,1,-1,0.93,-0.6230766314713854,0.9603078297101635
1,1,1,0.94,0.9554053204707993,-0.37828355014016735
1,1,-1,0.94,-0.638772800292693,0.9632310127969509
1,1,1,0.95,0.95654235418462,-0.3761642991891222
1,1,-1,0.95,-0.654454021139395,0.9660499080326507
1,1,1,0.96,0.9576555216955076,-0.3741791517097133
1,1,-1,0.96,-0.6701033361874302,0.9686078937559623
1,1,1,0.97,0.9587291005614278,-0.37219676004461194
1,1,-1,0.97,-0.6857462971143579,0.9710486794914278
1,1,1,0.98,0.9597481670717776,-0.37021490474902885
1,1,-1,0.98,-0.7013510506805696,0.9733264627284627
1,1,1,0.99,0.9607294247787617,-0.36823293102876653
1,1,-1,0.99,-0.7169005138959543,0.9752285231534956
1,1,1,1.0,0.9616839637790109,-0.36625604907568765
1,1,-1,1.0,-0.7324000141088377,0.9769142937811925
1,2,1,-0.38,0.7575067051603664,0.2602575618972066
1,2,1,-0.37,0.759518286302559,0.2525555278831564
1,2,1,-0.36,0.7614332866446147,0.24706482382116163
1,2,1,-0.35,0.7633497438645914,0.24041346187046245
1,2,1,-0.34,0.7651964230466917,0.23382120609788892
1,2,1,-0.33,0.7669952735478189,0.22694521502082685
1,2,1,-0.32,0.7687566780545709,0.21972949054222501
1,2,1,-0.31,0.7704717029557834,0.2126596790575268
1,2,1,-0.3,0.772120775796545,0.2057265946036005
1,2,1,-0.29,0.7737263211349031,0.19884035957096918
1,2,1,-0.28,0.7752557589599087,0.1922939171722793
1,2,1,-0.27,0.7768039129285571,0.18533000735890875
1,2,1,-0.26,0.7782239750585442,0.17848493916161232
1,2,1,-0.25,0.7796765688300555,0.1713933820697
1,2,1,-0.24,0.7809762926331894,0.16480570131641134
1,2,1,-0.23,0.7822772996769336,0.1578771315235319
1,2,1,-0.22,0.7835236104194528,0.151169324554341
1,2,1,-0.21,0.7847474497331202,0.14417649934731647
1,2,1,-0.2,0.7858352288792323,0.1374967173751268
1,2,1,-0.19,0.7869166338479245,0.13047594400529408
1,2,1,-0.18,0.7879484041116966,0.12377848754878214
1,2,1,-0.17,0.7889145079298987,0.11682524378672587
1,2,1,-0.16,0.7898430267370063,0.10998072759030436
1,2,1,-0.15,0.790708111454365,0.10325796481400595
1,2,1,-0.14,0.7915064426236873,0.09631082974397354
1,2,1,-0.13,0.7922763698417007,0.08950661703406004
1,2,1,-0.12,0.7929680201039195,0.08262306958301921
1,2,1,-0.11,0.793598565121429,0.07592297942907295
1,2,1,-0.1,0.7941892567738746,0.06900171719262191
1,2,1,-0.09,0.7946891666309291,0.06202666389881852
1,2,1,-0.08,0.7951852620593851,0.05519570846587707
1,2,1,-0.07,0.7955978704062945,0.04819462081715832
1,2,1,-0.06,0.7959889357646999,0.041282565766284175
1,2,1,-0.05,0.7962695683811356,0.03418116873961989
1,2,1,-0.04,0.7965397780904641,0.027328903626552964
1,2,1,-0.03,0.7967465608209108,0.020314714654449173
1,2,1,-0.02,0.7968660675111668,0.013405928620635204
1,2,1,-0.01,0.7969589129194437,0.006744313040164451
1,2,1,0.0,0.7969912097386624,-4.315079195178423e-5
1,2,1,0.01,0.7969589129194437,-0.006744313040164451
1,2,1,0.02,0.7968660675111668,-0.013405928620635204
1,2,1,0.03,0.7967465608209108,-0.020314714654449173
1,2,1,0.04,0.7965397780904641,-0.027328903626552964
1,2,1,0.05,0.7962695683811356,-0.03418116873961989
1,2,1,0.06,0.7959889357646999,-0.041282565766284175
1,2,1,0.07,0.7955978704062945,-0.04819462081715832
1,2,1,0.08,0.7951852620593851,-0.05519570846587707
1,2,1,0.09,0.7946891666309291,-0.06202666389881852
1,2,1,0.1,0.7941892567738746,-0.06900171719262191
1,2,1,0.11,0.793598565121429,-0.07592297942907295
1,2,1,0.12,0.7929680201039195,-0.08262306958301921
