n,h,energy,transient,c,seed_J,seed_x,e1,e2
1000,0.2272727272727273,-0.6678470418946586,22.38375,1.0,50189.67375,49850.345,,
1000,0.2340909090909091,-0.664250844730254,21.01375,1.0,47429.875,48385.00375,,
1000,0.2409090909090909,-0.6622373979050701,20.03375,1.0,50137.59875,50884.06125,,
1000,0.24772727272727274,-0.6594650777223056,19.06625,1.0,49651.44875,47491.12125,,
1000,0.2545454545454546,-0.657107310586278,18.13375,1.0,50609.59125,51028.15125,,
1000,0.26136363636363635,-0.6551479413889895,17.43375,1.0,49421.72625,49943.27,,
1000,0.2681818181818182,-0.6531168118094416,16.83875,1.0,49725.605,49717.1575,,
1000,0.275,-0.6510473997233168,16.34125,1.0,49434.08875,51808.4075,,
1000,0.28181818181818186,-0.6481851021839775,15.73125,1.0,50323.2325,48779.16625,,
1000,0.28863636363636364,-0.645111367053998,15.225,1.0,50000.585,49102.58,,
1000,0.29545454545454547,-0.6433821373408416,14.86875,1.0,50317.77375,50037.65375,,
1000,0.30227272727272725,-0.6416125215226702,14.585,1.0,51362.15375,50684.9675,,
1000,0.3090909090909091,-0.6383095781758281,14.14875,1.0,50294.525,50181.1475,,
1000,0.3159090909090909,-0.6364016780528182,13.74,1.0,47575.2975,51258.1125,,
1000,0.32272727272727275,-0.6336917210188422,13.58,1.0,52944.03125,49613.0625,,
1000,0.3295454545454546,-0.6310478213836876,13.1575,1.0,49927.96125,49594.84375,,
1000,0.33636363636363636,-0.6293374922506779,13.1275,1.0,50482.275,51288.9025,,
1000,0.3431818181818182,-0.6276331200942437,12.8575,1.0,50298.57,49527.1375,,
1000,0.35,-0.624649508603721,12.53625,1.0,50417.4325,47855.71375,,
1000,0.3568181818181818,-0.6229917971492783,12.2675,1.0,49943.09375,48879.06875,,
1000,0.36363636363636365,-0.6206368188643693,12.22,1.0,46714.8275,49417.055,,
1000,0.3704545454545455,-0.619033177197583,11.9625,1.0,50993.20875,51055.9075,,
1000,0.3772727272727273,-0.6158376688194458,11.74375,1.0,49169.34,50215.3375,,
1000,0.3840909090909091,-0.614670033874511,11.6625,1.0,48363.4825,51969.49625,,
1000,0.3909090909090909,-0.6126030420888431,11.45625,1.0,48682.21125,51088.945,,
1000,0.3977272727272727,-0.6100334931234519,11.41875,1.0,48947.12375,49540.85125,,
1000,0.40454545454545454,-0.6077544587938204,11.265,1.0,49141.2625,50163.62875,,
1000,0.4113636363636364,-0.6060458923890735,11.15375,1.0,50362.7875,49807.885,,
1000,0.4181818181818182,-0.603718451221804,11.12,1.0,49711.3625,48185.39375,,
1000,0.425,-0.6017839463266189,10.925,1.0,51541.02625,49346.54,,
1000,0.4318181818181818,-0.5990108116301807,10.8575,1.0,49287.85,49490.2175,,
1000,0.4386363636363636,-0.5977383891756106,10.7975,1.0,51172.22375,50244.8425,,
1000,0.44545454545454544,-0.5948166036397438,10.57125,1.0,50104.49,50055.14,,
1000,0.45227272727272727,-0.5935248338400428,10.61875,1.0,50591.685,51052.91125,,
1000,0.4590909090909091,-0.5909151593825331,10.4425,1.0,50047.28125,50709.4225,,
1000,0.4659090909090909,-0.589420599947251,10.42625,1.0,51235.625,48182.9,,
1000,0.4727272727272727,-0.5863368797538157,10.09625,1.0,49770.885,49445.0,,
1000,0.47954545454545455,-0.5859357987600883,10.265,1.0,50859.53625,51929.4525,,
1000,0.4863636363636364,-0.5827818721291478,10.0625,1.0,50623.2525,50472.58875,,
1000,0.49318181818181817,-0.5805799399400842,9.9825,1.0,51040.3,50787.2875,,
1000,0.5,-0.5793011191449566,9.925,1.0,49467.8775,51230.23375,,
2000,0.0,0.0003298759100102248,82.18,2.0,49117.11625,48441.8475,,
2000,0.006896551724137932,-0.03184642809070489,82.25375,2.0,52022.8475,50007.34125,,
2000,0.013793103448275864,-0.05487862930808981,81.7925,2.0,47701.7925,49818.97875,,
2000,0.020689655172413796,-0.07964869457082456,83.97625,2.0,51454.53,50288.82,,
2000,0.027586206896551727,-0.10882257707653906,84.555,2.0,50986.12375,50365.16875,,
2000,0.03448275862068966,-0.14188414763783758,84.59125,2.0,48596.9975,49394.315,,
2000,0.04137931034482759,-0.16750495051050052,84.56,2.0,50533.49125,48556.83,,
2000,0.048275862068965524,-0.1884629641245331,85.68,2.0,49434.91625,48752.15625,,
2000,0.055172413793103454,-0.22108318782485742,86.30875,2.0,50239.63,47503.13875,,
2000,0.062068965517241385,-0.24926895869446145,86.31375,2.0,48954.1,51048.6725,,
2000,0.06896551724137932,-0.2825002581228053,90.46875,2.0,49052.02,49855.07625,,
2000,0.07586206896551725,-0.308339344846549,91.1975,2.0,51720.1925,49209.535,,
2000,0.08275862068965519,-0.33965145283274256,92.645,2.0,48698.94875,48775.03625,,
2000,0.08965517241379312,-0.376296110247903,93.82125,2.0,49403.0775,51042.7175,,
2000,0.09655172413793105,-0.4136192455277567,97.17875,1.99625,51888.45875,50898.85625,,
2000,0.10344827586206898,-0.4478925130447162,101.55,1.9825,49058.81625,50046.9725,,
2000,0.11034482758620691,-0.4957304194812643,106.41625,1.94625,48433.5425,48792.02625,,
2000,0.11724137931034484,-0.5369281305301592,109.58125,1.8775,50798.55125,49733.48,,
2000,0.12413793103448277,-0.5755245656461211,110.635,1.7425,48659.165,49715.0425,,
2000,0.1310344827586207,-0.6198123026113169,111.5725,1.56375,48486.97,48142.28,,
2000,0.13793103448275865,-0.6500470938890949,104.24375,1.3675,49170.2575,49308.95625,,
2000,0.14482758620689656,-0.6746073831913928,91.14375,1.195,51114.68125,51129.4975,,
2000,0.1517241379310345,-0.6841335430461247,79.40625,1.09875,51596.0,49205.71375,,
2000,0.15862068965517243,-0.689510304130889,65.88625,1.0425,47942.65,48737.10125,,
2000,0.16551724137931037,-0.6896920792370109,56.5825,1.0125,50941.69625,49625.725,,
2000,0.1724137931034483,-0.688202788212265,48.8475,1.005,50023.3575,49075.71625,,
2000,0.17931034482758623,-0.6859541367218951,43.03125,1.0,49290.22125,50872.4575,,
2000,0.18620689655172415,-0.6830199787379189,38.0175,1.00125,51275.19125,48743.89125,,
2000,0.1931034482758621,-0.6811762144169983,33.97875,1.0,49457.80875,49782.165,,
2000,0.2,-0.6780372674180442,31.355,1.0,50402.43,50127.685,,
2000,0.20681818181818182,-0.676029183922721,28.7025,1.0,50597.6,48253.9475,,
2000,0.21363636363636365,-0.6729957800008509,26.93125,1.0,49089.16375,50421.97375,,
2000,0.22045454545454546,-0.6705059594749037,25.22,1.0,48955.065,50694.64125,,
2000,0.2272727272727273,-0.668181867645407,23.87125,1.0,51494.17,50192.5475,,
2000,0.2340909090909091,-0.6655810118089829,22.40875,1.0,49394.71625,49647.82125,,
2000,0.2409090909090909,-0.6627590260014928,21.45125,1.0,50755.195,50690.91625,,
2000,0.24772727272727274,-0.6603947076150246,20.61125,1.0,50574.36875,50879.57625,,
2000,0.2545454545454546,-0.65782311024392,19.78,1.0,50206.85875,49262.64125,,
2000,0.26136363636363635,-0.6564013745167578,19.265,1.0,50474.76875,48937.3975,,
2000,0.2681818181818182,-0.6540950501400641,18.49625,1.0,47767.67875,49394.2,,
2000,0.275,-0.6510763264450974,17.8625,1.0,52266.04,50110.295,,
2000,0.28181818181818186,-0.6482554648992366,17.5275,1.0,50872.52125,48955.9,,
2000,0.28863636363636364,-0.6465856241366187,17.2425,1.0,50707.45875,50175.67875,,
2000,0.29545454545454547,-0.6436138508174571,16.545,1.0,51345.9925,49677.1575,,
2000,0.30227272727272725,-0.6418390363065143,16.2475,1.0,49148.15125,50275.44,,
2000,0.3090909090909091,-0.6400199149440101,15.91625,1.0,49447.92875,49960.19625,,
2000,0.3159090909090909,-0.6376582868638596,15.69625,1.0,50970.6825,50089.59875,,
2000,0.32272727272727275,-0.6355955569863558,15.4525,1.0,51483.23125,51587.205,,
2000,0.3295454545454546,-0.6327486249760105,15.07875,1.0,50193.29125,50915.755,,
2000,0.33636363636363636,-0.6307768028973325,14.97875,1.0,51266.08625,49993.37625,,
2000,0.3431818181818182,-0.6287237514592192,14.72375,1.0,49294.73375,49265.35625,,
2000,0.35,-0.6263752960252693,14.50375,1.0,49389.55625,51270.99875,,
2000,0.3568181818181818,-0.6246001901323592,14.34625,1.0,49720.6925,51314.47875,,
2000,0.36363636363636365,-0.6215086573327513,14.0675,1.0,49847.48,48152.0725,,
2000,0.3704545454545455,-0.6196856467297426,13.83,1.0,50024.69625,48222.46375,,
2000,0.3772727272727273,-0.6180603973286489,13.94125,1.0,50240.70625,49098.275,,
2000,0.3840909090909091,-0.6157061379751279,13.6425,1.0,51319.655,50574.7175,,
2000,0.3909090909090909,-0.6139080656340268,13.57875,1.0,49904.4625,49453.14375,,
2000,0.3977272727272727,-0.6115732793278877,13.45125,1.0,50929.08,49084.27375,,
2000,0.40454545454545454,-0.6092777205410126,13.2175,1.0,50899.105,50437.68,,
2000,0.4113636363636364,-0.6067973301035969,13.14875,1.0,48472.75,49615.43,,
2000,0.4181818181818182,-0.604738644469008,13.025,1.0,51315.55875,49186.4775,,
2000,0.425,-0.6027524551292576,13.0025,1.0,50224.64375,48844.745,,
2000,0.4318181818181818,-0.6011150790535078,12.845,1.0,50491.60125,49209.18375,,
2000,0.4386363636363636,-0.5985998751572247,12.74125,1.0,48757.72,49369.9325,,
2000,0.44545454545454544,-0.5972678268885109,12.63125,1.0,51072.65,50539.9075,,
2000,0.45227272727272727,-0.5949134989263298,12.55125,1.0,48601.7425,49933.31,,
2000,0.4590909090909091,-0.5929557934773328,12.325,1.0,50187.0525,50485.185,,
2000,0.4659090909090909,-0.5909768377553806,12.24875,1.0,51179.6875,50004.95625,,
2000,0.4727272727272727,-0.5893965950869462,12.30625,1.0,50651.42125,48577.1175,,
2000,0.47954545454545455,-0.5864437889400133,12.0225,1.0,49576.575,49913.98375,,
2000,0.4863636363636364,-0.5842189747603903,11.99875,1.0,50425.03875,50539.1525,,
2000,0.49318181818181817,-0.5825959748149468,11.91375,1.0,51278.4025,48176.45,,
2000,0.5,-0.5811182571424607,11.79125,1.0,51081.555,49438.47125,,
4000,0.0,0.003484228751997883,135.7425,2.0,50369.67,48654.08375,,
4000,0.006896551724137932,-0.028439683688101035,135.22375,2.0,50117.5425,48229.2675,,
4000,0.013793103448275864,-0.0585180332553978,133.28,2.0,51153.26,49420.7875,,
4000,0.020689655172413796,-0.08469267599077913,135.5725,2.0,49733.7725,49260.32375,,
4000,0.027586206896551727,-0.11375612745154257,133.49375,2.0,48897.785,48598.80875,,
4000,0.03448275862068966,-0.14288898658657007,135.655,2.0,49696.29875,50477.61125,,
4000,0.04137931034482759,-0.1772364857008121,137.15125,2.0,49874.41375,51366.96375,,
4000,0.048275862068965524,-0.2016724886628346,140.8825,2.0,51172.695,50741.19625,,
4000,0.055172413793103454,-0.2349971736462049,142.015,2.0,50384.505,49105.93375,,
4000,0.062068965517241385,-0.2684366506581002,144.11875,2.0,51126.565,50387.60625,,
4000,0.06896551724137932,-0.2973304152479778,145.85875,2.0,49366.62,49832.07375,,
4000,0.07586206896551725,-0.3292014402149684,149.1725,2.0,48818.74375,50831.6675,,
4000,0.08275862068965519,-0.36587430614921557,151.86,2.0,50929.89875,51467.96875,,
4000,0.08965517241379312,-0.4060013925059978,157.48625,2.0,48815.105,50569.89375,,
4000,0.09655172413793105,-0.44700240374297834,163.0225,1.9925,50896.0175,50094.4725,,
4000,0.10344827586206898,-0.49478903398337165,178.8075,1.975,50910.26375,49521.8925,,
4000,0.11034482758620691,-0.540853735723584,184.90625,1.9,52318.62625,50096.92875,,
4000,0.11724137931034484,-0.5988560379864809,188.73875,1.7025,50468.435,49356.81625,,
4000,0.12413793103448277,-0.6539806785164223,186.2125,1.39875,49959.8325,51098.78625,,
4000,0.1310344827586207,-0.6848984794260744,157.97625,1.17125,49281.35875,50709.19625,,
4000,0.13793103448275865,-0.6975309604401947,126.8925,1.05125,49044.56375,49551.1225,,
4000,0.14482758620689656,-0.6994543890066025,97.6325,1.01125,51911.125,51039.0075,,
4000,0.1517241379310345,-0.6973610106484616,80.72375,1.0025,52027.33,49926.71125,,
4000,0.15862068965517243,-0.6949706638146032,67.7175,1.0,49061.005,48769.145,,
4000,0.16551724137931037,-0.6919886101978322,56.07125,1.0,49675.84,48185.08625,,
4000,0.1724137931034483,-0.6893691119364506,49.04125,1.0,50077.5475,51280.11875,,
4000,0.17931034482758623,-0.6867593755410425,43.06875,1.0,50491.38625,49716.6625,,
4000,0.18620689655172415,-0.6840947706016235,39.065,1.0,53011.295,50702.13375,,
4000,0.1931034482758621,-0.6811834018094816,35.5475,1.0,49259.51125,49076.68625,,
4000,0.2,-0.6784336147515194,32.8825,1.0,49655.36,49725.1925,,
4000,0.20681818181818182,-0.6759935679129336,30.51,1.0,49969.7475,50231.03625,,
4000,0.21363636363636365,-0.6734226448529118,28.4075,1.0,48486.77625,48189.24625,,
4000,0.22045454545454546,-0.6710632315803771,26.96125,1.0,51288.46125,48078.5975,,
4000,0.2272727272727273,-0.6683597327281465,25.6625,1.0,48923.96875,49476.04875,,
4000,0.2340909090909091,-0.6660750246109839,24.4775,1.0,52146.46625,48867.36125,,
4000,0.2409090909090909,-0.6636605793692225,23.66125,1.0,50038.67625,50235.24875,,
4000,0.24772727272727274,-0.6611631917952115,22.72125,1.0,49778.1125,50934.7425,,
4000,0.2545454545454546,-0.6587836028377793,22.03625,1.0,50680.87625,50183.44875,,
4000,0.26136363636363635,-0.6563516275222194,21.41375,1.0,49913.10875,48233.86,,
4000,0.2681818181818182,-0.6538062215890367,20.70625,1.0,48582.2175,48225.33625,,
4000,0.275,-0.6519397416782304,20.205,1.0,48883.705,50338.10125,,
4000,0.28181818181818186,-0.6494259652657933,19.655,1.0,50987.50625,49878.35875,,
4000,0.28863636363636364,-0.6469853230506188,19.395,1.0,47894.15375,50373.01375,,
4000,0.29545454545454547,-0.644594181970133,19.0525,1.0,50056.135,49502.25,,
4000,0.30227272727272725,-0.642392289010914,18.565,1.0,50097.265,49279.6225,,
4000,0.3090909090909091,-0.64014044186265,18.48625,1.0,50758.355,50916.26375,,
4000,0.3159090909090909,-0.6385950904140706,18.34375,1.0,51834.78625,51048.01,,
4000,0.32272727272727275,-0.6361772389842922,17.9275,1.0,50836.0925,50445.81875,,
4000,0.3295454545454546,-0.6341085500816137,17.71125,1.0,50456.64875,50258.23,,
4000,0.33636363636363636,-0.6317600101698606,17.46375,1.0,50330.7525,50605.315,,
4000,0.3431818181818182,-0.629312561579195,17.115,1.0,50564.09375,51130.93875,,
4000,0.35,-0.6272901306717913,17.09375,1.0,49290.4375,49824.335,,
4000,0.3568181818181818,-0.6252621451804888,16.93875,1.0,49788.03,51295.84875,,
4000,0.36363636363636365,-0.6229358450198518,16.5625,1.0,49747.0175,50803.70375,,
4000,0.3704545454545455,-0.6208126870286453,16.3725,1.0,51421.75,51631.82375,,
4000,0.3772727272727273,-0.618747010579914,16.3925,1.0,51043.70125,50899.21625,,
4000,0.3840909090909091,-0.6166764496856422,16.29875,1.0,49412.93375,48217.40625,,
4000,0.3909090909090909,-0.6146461947908547,15.915,1.0,48286.51125,49044.3475,,
4000,0.3977272727272727,-0.6124594919757045,15.95375,1.0,50910.54875,49729.97375,,
4000,0.40454545454545454,-0.6098580378566892,15.7075,1.0,50033.52,50525.08875,,
4000,0.4113636363636364,-0.6086198644198645,15.64875,1.0,51112.0575,50072.7,,
4000,0.4181818181818182,-0.605477411832014,15.395,1.0,49120.98875,51479.5,,
4000,0.425,-0.6035757580298767,15.1125,1.0,50277.27125,51872.87875,,
4000,0.4318181818181818,-0.6021316897834034,15.35,1.0,48467.555,52051.87125,,
4000,0.4386363636363636,-0.5998659327788178,15.05875,1.0,50076.19125,51107.22125,,
4000,0.44545454545454544,-0.5977754854284424,14.96375,1.0,49994.7875,49705.1425,,
4000,0.45227272727272727,-0.5956979566198676,14.8675,1.0,51553.35625,49265.35875,,
4000,0.4590909090909091,-0.5937625275072184,14.95125,1.0,51074.2325,50305.37625,,
4000,0.4659090909090909,-0.5914603831398185,14.7325,1.0,50458.605,50114.86375,,
4000,0.4727272727272727,-0.589813754755415,14.78875,1.0,49154.52625,48130.53875,,
4000,0.47954545454545455,-0.5877875866610025,14.41,1.0,50625.84875,50638.7475,,
4000,0.4863636363636364,-0.5857609530518931,14.44375,1.0,51370.54875,50357.36,,
4000,0.49318181818181817,-0.5837870012903464,14.2775,1.0,50371.61625,51621.15125,,
4000,0.5,-0.5815126655096335,14.18375,1.0,50330.16375,49124.70625,,
10000,0.0,0.0005222391331650296,260.1475,2.0,49050.40375,50873.9375,,
10000,0.006896551724137932,-0.032742612923131964,260.955,2.0,52669.10625,50072.3725,,
10000,0.013793103448275864,-0.06306923949433622,264.57625,2.0,49221.07375,49633.00625,,
10000,0.020689655172413796,-0.09256414377183222,267.7975,2.0,50010.48125,49251.3275,,
10000,0.027586206896551727,-0.12355661812091168,262.64875,2.0,50121.185,49627.17,,
10000,0.03448275862068966,-0.15573649753964472,269.5675,2.0,50261.595,50192.23125,,
10000,0.04137931034482759,-0.1884560261539308,270.72,2.0,50251.75875,50552.625,,
10000,0.048275862068965524,-0.21892010648820254,276.46,2.0,51678.93125,52316.35625,,
10000,0.055172413793103454,-0.2553082489023127,286.78875,2.0,49634.53875,50227.5625,,
10000,0.062068965517241385,-0.28558192802706633,284.34625,2.0,50984.44375,49465.89125,,
10000,0.06896551724137932,-0.3252349072413533,294.1825,2.0,49295.87375,50964.9675,,
10000,0.07586206896551725,-0.35872426865984297,295.8575,2.0,49184.2525,50612.3825,,
10000,0.08275862068965519,-0.4031101632972811,321.71375,2.0,51718.34125,50487.02,,
10000,0.08965517241379312,-0.44525572339200054,340.555,2.0,50408.255,50920.37625,,
10000,0.09655172413793105,-0.49524279414306704,358.6825,1.99625,49982.61625,50555.23375,,
10000,0.10344827586206898,-0.5674588414541186,407.3275,1.84875,49323.6375,48028.16625,,
10000,0.11034482758620691,-0.6430571746176581,402.91875,1.49375,48972.0425,52213.07375,,
10000,0.11724137931034484,-0.6910927308451269,335.47625,1.1625,49877.01,51143.97125,,
10000,0.12413793103448277,-0.7068194949712927,231.27875,1.0175,48922.23375,49813.41625,,
10000,0.1310344827586207,-0.7062695980310373,164.55125,1.00125,49796.3375,49433.51375,,
10000,0.13793103448275865,-0.7033838481339756,125.16125,1.0,50947.8575,51469.40125,,
10000,0.14482758620689656,-0.7005081233933246,98.04,1.0,51078.0,49963.53125,,
10000,0.1517241379310345,-0.6977323084847538,78.81875,1.0,49936.8475,49283.35875,,
10000,0.15862068965517243,-0.695083358704171,66.7725,1.0,50555.22,50738.93875,,
10000,0.16551724137931037,-0.6923079233990156,57.57375,1.0,48183.7525,49279.5725,,
10000,0.1724137931034483,-0.6895576341640094,50.7775,1.0,49786.74375,50812.09875,,
10000,0.17931034482758623,-0.686796906269896,45.62625,1.0,48744.3525,50030.8225,,
10000,0.18620689655172415,-0.684155486017249,41.36625,1.0,50932.9,50593.1525,,
10000,0.1931034482758621,-0.6815072549163169,38.19375,1.0,49417.04875,50899.27375,,
10000,0.2,-0.6790915131942122,35.74625,1.0,50918.8575,51354.025,,
10000,0.20681818181818182,-0.6764889300696899,33.2875,1.0,50395.2075,49791.64125,,
10000,0.21363636363636365,-0.6739005942085893,31.8375,1.0,50927.225,51544.88625,,
10000,0.22045454545454546,-0.6712356745776805,30.4375,1.0,50309.655,49068.28,,
10000,0.2272727272727273,-0.6687790414964553,29.25125,1.0,48644.43125,48936.5325,,
10000,0.2340909090909091,-0.6663755101298291,28.26375,1.0,50000.0725,49729.225,,
10000,0.2409090909090909,-0.6638833419374255,26.955,1.0,50567.95125,49118.265,,
10000,0.24772727272727274,-0.6616877562397032,26.31125,1.0,49905.4725,49483.2325,,
10000,0.2545454545454546,-0.6592565546215655,25.8525,1.0,50045.9775,50624.86125,,
10000,0.26136363636363635,-0.6569965819920354,25.41875,1.0,52076.46,50685.50625,,
10000,0.2681818181818182,-0.6544033201769381,24.97,1.0,51866.23875,49669.44375,,
10000,0.275,-0.6520998367299558,24.0775,1.0,49354.00375,51014.175,,
10000,0.28181818181818186,-0.6500722850881612,23.75375,1.0,49368.9825,49145.26125,,
10000,0.28863636363636364,-0.6476185776827221,23.62875,1.0,47702.7525,48166.4075,,
10000,0.29545454545454547,-0.6454930574936142,23.34625,1.0,50687.41875,50110.4575,,
10000,0.30227272727272725,-0.6429025615993844,22.7875,1.0,51083.02,51252.61875,,
10000,0.3090909090909091,-0.6412222369735611,22.6975,1.0,49949.875,48335.83875,,
10000,0.3159090909090909,-0.638769918580035,22.23125,1.0,51197.02875,51229.33625,,
10000,0.32272727272727275,-0.6364499719053959,22.41875,1.0,50816.605,50219.245,,
10000,0.3295454545454546,-0.6342105850550968,21.90875,1.0,49595.16375,49906.57125,,
10000,0.33636363636363636,-0.6321805009183502,21.68125,1.0,50084.36875,49176.0775,,
10000,0.3431818181818182,-0.6302386174860499,21.585,1.0,49937.8225,49936.55375,,
10000,0.35,-0.6280616760973148,21.55875,1.0,49281.01875,50575.77125,,
10000,0.3568181818181818,-0.6260543952656107,21.0575,1.0,51366.305,50712.15125,,
10000,0.36363636363636365,-0.6236038941293924,20.835,1.0,50471.73625,49752.71875,,
10000,0.3704545454545455,-0.6216799141496371,20.875,1.0,48978.54625,51830.15375,,
10000,0.3772727272727273,-0.6196703198857609,20.99625,1.0,49873.4525,51979.9525,,
10000,0.3840909090909091,-0.6171775163852772,20.60875,1.0,50078.78125,48931.71,,
10000,0.3909090909090909,-0.6153508358802938,20.16,1.0,50019.76875,49348.47625,,
10000,0.3977272727272727,-0.613138293927881,20.20625,1.0,48088.70875,50181.2525,,
10000,0.40454545454545454,-0.611327514016242,19.97125,1.0,49977.55125,50170.98625,,
10000,0.4113636363636364,-0.6089544678050447,19.5475,1.0,51425.1175,49788.84125,,
10000,0.4181818181818182,-0.6069111644641809,19.74875,1.0,49140.7125,49936.62625,,
10000,0.425,-0.6049322817929248,19.45875,1.0,49767.12,48173.48,,
10000,0.4318181818181818,-0.6026852994838506,19.3525,1.0,48662.205,50505.995,,
10000,0.4386363636363636,-0.6005306763279946,19.27875,1.0,49761.06375,50264.88875,,
10000,0.44545454545454544,-0.5987651422300074,19.12125,1.0,50782.4875,49654.10125,,
10000,0.45227272727272727,-0.5964127850783845,19.20625,1.0,51333.54875,48908.195,,
10000,0.4590909090909091,-0.5944678341917367,18.88375,1.0,50720.15125,51125.9175,,
10000,0.4659090909090909,-0.5923941446105004,18.63875,1.0,50674.40875,48441.29625,,
10000,0.4727272727272727,-0.5905464848989894,18.5825,1.0,47872.93125,47802.93375,,
10000,0.47954545454545455,-0.5881889615791802,18.5025,1.0,50207.56,49723.2325,,
10000,0.4863636363636364,-0.5860561309528588,18.4425,1.0,51652.155,49777.28875,,
10000,0.49318181818181817,-0.5842251804398532,18.1125,1.0,49833.56125,49369.09625,,
10000,0.5,-0.5821771833017587,18.10375,1.0,49772.08375,49281.9425,,
20000,0.0,0.001871814819772165,451.08,2.0,50971.30125,50711.6675,,
20000,0.006896551724137932,-0.033217952871750354,460.89,2.0,51099.1625,51665.93125,,
20000,0.013793103448275864,-0.063815538159897,451.35375,2.0,49547.09625,50121.59125,,
20000,0.020689655172413796,-0.09654084561535772,459.22375,2.0,50326.19125,49202.99375,,
20000,0.027586206896551727,-0.12961351923538708,458.62125,2.0,51306.1,50353.18,,
20000,0.03448275862068966,-0.1610208470111692,454.57875,2.0,49856.58125,49009.05625,,
20000,0.04137931034482759,-0.19559726543905975,471.40625,2.0,51018.54875,50127.60375,,
20000,0.048275862068965524,-0.23204647043068985,488.76875,2.0,49662.26375,49480.90375,,
20000,0.055172413793103454,-0.2667809035436919,488.07875,2.0,51871.05625,50002.7075,,
20000,0.062068965517241385,-0.30292839352157475,506.47,2.0,49371.635,50455.28,,
20000,0.06896551724137932,-0.340782152940819,519.38,2.0,52586.73375,49311.92125,,
20000,0.07586206896551725,-0.38261545588184354,532.92125,2.0,51483.8025,49884.455,,
20000,0.08275862068965519,-0.42966343792558886,578.0975,2.0,49973.30125,51302.16375,,
20000,0.08965517241379312,-0.47843526025566613,617.3175,1.99875,50175.2,49131.09,,
20000,0.09655172413793105,-0.5457583478550376,703.9775,1.94375,50143.6,47955.1,,
20000,0.10344827586206898,-0.649313350667245,767.04375,1.49,52112.66875,49676.71375,,
20000,0.11034482758620691,-0.705941687563358,569.70875,1.075,49173.31625,48793.47625,,
20000,0.11724137931034484,-0.7120341492867844,347.92625,1.0025,50771.275,48763.00125,,
20000,0.12413793103448277,-0.709319979983722,228.73125,1.0,50970.8625,50763.3975,,
20000,0.1310344827586207,-0.7065643813298986,162.22,1.0,51095.3375,51478.76,,
20000,0.13793103448275865,-0.703487866221494,124.7375,1.0,49744.83625,50029.78625,,
20000,0.14482758620689656,-0.7007811312610122,97.73125,1.0,49314.27625,49485.2825,,
20000,0.1517241379310345,-0.6979623971799153,81.205,1.0,51358.9775,50179.3375,,
20000,0.15862068965517243,-0.6951061703308402,69.2,1.0,50096.20125,50414.39375,,
20000,0.16551724137931037,-0.6924810431044237,60.0025,1.0,51834.185,48998.98875,,
20000,0.1724137931034483,-0.6895843456429259,53.22875,1.0,50512.98125,48994.58625,,
20000,0.17931034482758623,-0.6869428738744938,48.31125,1.0,50216.975,50260.16875,,
20000,0.18620689655172415,-0.6842690575921957,44.3675,1.0,51697.75375,50153.58875,,
20000,0.1931034482758621,-0.6816928721651588,41.24875,1.0,51129.29375,50388.88875,,
20000,0.2,-0.6790308419268868,38.835,1.0,49332.78,49051.6475,,
20000,0.20681818181818182,-0.6765009643092855,37.0725,1.0,49363.195,51051.375,,
20000,0.21363636363636365,-0.6739587376284615,35.33,1.0,50907.86625,49159.90875,,
20000,0.22045454545454546,-0.6714263500506219,33.89875,1.0,49133.23,49890.83,,
20000,0.2272727272727273,-0.6690483799457327,32.66375,1.0,49356.84375,49918.6575,,
20000,0.2340909090909091,-0.6668447987945194,31.99125,1.0,50523.7975,50748.30875,,
20000,0.2409090909090909,-0.6642053983526073,31.2375,1.0,49840.215,51032.19,,
20000,0.24772727272727274,-0.6617207813276481,30.02125,1.0,50045.45375,49860.9975,,
20000,0.2545454545454546,-0.6594659225614453,29.5575,1.0,49264.9925,51239.045,,
20000,0.26136363636363635,-0.6570698065670416,29.23875,1.0,50289.09875,49328.9725,,
20000,0.2681818181818182,-0.6545539946127971,28.78375,1.0,50080.8725,51066.0775,,
20000,0.275,-0.6525272653614266,28.67625,1.0,48713.34375,49969.6475,,
20000,0.28181818181818186,-0.6504200101057751,27.715,1.0,48874.34875,51299.4125,,
20000,0.28863636363636364,-0.6479779169463995,27.5725,1.0,50091.4375,48933.1725,,
20000,0.29545454545454547,-0.6457917271507726,27.68125,1.0,49030.6525,50728.86625,,
20000,0.30227272727272725,-0.6434502912255653,27.2075,1.0,48424.99,50884.5425,,
20000,0.3090909090909091,-0.6413548307249175,26.96375,1.0,48774.015,49392.99375,,
20000,0.3159090909090909,-0.6390657895680268,26.68625,1.0,50372.88375,51347.90125,,
20000,0.32272727272727275,-0.6369424958291442,26.18,1.0,49240.44125,50290.3125,,
20000,0.3295454545454546,-0.6344496808241967,26.06375,1.0,50567.6325,49821.1675,,
20000,0.33636363636363636,-0.6326724880192859,25.74125,1.0,50427.26375,50943.84375,,
20000,0.3431818181818182,-0.6304650051240492,25.39875,1.0,50724.135,50234.39125,,
20000,0.35,-0.6281596666489165,25.53875,1.0,49677.41125,49454.2075,,
20000,0.3568181818181818,-0.6261395630036949,25.2275,1.0,50942.52125,48736.6875,,
20000,0.36363636363636365,-0.6239004134233848,25.12875,1.0,50069.67125,48510.9875,,
20000,0.3704545454545455,-0.621767888119577,24.83125,1.0,48926.07875,48314.00125,,
